PGM_CODE,PGM_VERSION_NUMBER,AREA_CODE,year,month,day,NAME,latitude_s,latitude_h,longitude_s,longitude_h,sample,DURATION,BOTTOM_TRACK,TOR_CODE,MESH_SIZE,water_depth,PMR_area_code,alkarea,DUTCH_NAME,snumtot,age0,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,agetot
DFS,1.0,406,2004,10,8,Isis,54.133,54.14233,8.4495,8.457,2100019,15.0,1159,Boomkor06k,0.020000,10,WaddenkustDK,25,Schol,66,62.285714286,3.7142857143,0,0,0,0,0,0,0,0,0,66
DFS,1.0,406,2004,10,8,Isis,54.17333,54.18183,8.52133,8.51067,2100020,15.0,1192,Boomkor06k,0.020000,8,WaddenkustDK,25,Schol,27,26.666666667,0.3333333333,0,0,0,0,0,0,0,0,0,27
DFS,1.0,406,2004,10,8,Isis,54.214,54.2055,8.4715,8.4605,2100021,15.0,1214,Boomkor06k,0.020000,9,WaddenkustDK,25,Schol,44,42,2,0,0,0,0,0,0,0,0,0,44
DFS,1.0,407,2004,10,11,Isis,55.491,55.48517,8.08383,8.0965,2100022,15.0,1055,Boomkor06k,0.020000,12,WaddenkustDK,25,Schol,146,144.80952381,1.1904761905,0,0,0,0,0,0,0,0,0,146
DFS,1.0,407,2004,10,11,Isis,55.46433,55.45717,8.138,8.14717,2100023,15.0,1007,Boomkor06k,0.020000,11,WaddenkustDK,25,Schol,49,46.666666667,2.3333333333,0,0,0,0,0,0,0,0,0,49
DFS,1.0,407,2004,10,11,Isis,55.37983,55.37183,8.28017,8.28833,2100024,15.0,1044,Boomkor06k,0.020000,12,WaddenkustDK,25,Schol,29,29,0,0,0,0,0,0,0,0,0,0,29
DFS,1.0,407,2004,10,11,Isis,55.2985,55.28833,8.30733,8.307,2100025,15.0,1163,Boomkor06k,0.020000,12,WaddenkustDK,25,Schol,8,7,1,0,0,0,0,0,0,0,0,0,8
DFS,1.0,407,2004,10,11,Isis,55.216,55.20667,8.30767,8.306,2100026,15.0,1063,Boomkor06k,0.020000,11,WaddenkustDK,25,Schol,70,66.238095238,3.7619047619,0,0,0,0,0,0,0,0,0,70
DFS,1.0,407,2004,10,11,Isis,55.10467,55.0955,8.24067,8.2315,2100027,15.0,1188,Boomkor06k,0.020000,14,WaddenkustDK,25,Schol,56,43.952380952,12.047619048,0,0,0,0,0,0,0,0,0,56
DFS,1.0,406,2004,10,11,Isis,55.00333,54.9955,8.34083,8.32767,2100028,15.0,1250,Boomkor06k,0.020000,9,WaddenkustDK,25,Schol,16,15.666666667,0.3333333333,0,0,0,0,0,0,0,0,0,16
DFS,1.0,406,2004,10,11,Isis,54.98117,54.971,8.26717,8.2625,2100029,15.0,1211,Boomkor06k,0.020000,12,WaddenkustDK,25,Schol,23,21.666666667,1.3333333333,0,0,0,0,0,0,0,0,0,23
DFS,1.0,406,2004,10,11,Isis,54.90017,54.89117,8.1985,8.19167,2100030,15.0,1113,Boomkor06k,0.020000,13,WaddenkustDK,25,Schol,52,52,0,0,0,0,0,0,0,0,0,0,52
DFS,1.0,406,2004,10,11,Isis,54.87867,54.86967,8.26417,8.26183,2100031,15.0,1037,Boomkor06k,0.020000,9,WaddenkustDK,25,Schol,18,17.142857143,0.8571428571,0,0,0,0,0,0,0,0,0,18
DFS,1.0,406,2004,10,11,Isis,54.7975,54.789,8.1845,8.17717,2100032,15.0,1088,Boomkor06k,0.020000,11,WaddenkustDK,25,Schol,64,64,0,0,0,0,0,0,0,0,0,0,64
DFS,1.0,406,2004,10,11,Isis,54.78267,54.77517,8.234,8.2415,2100033,15.0,994,Boomkor06k,0.020000,10,WaddenkustDK,25,Schol,66,65,1,0,0,0,0,0,0,0,0,0,66
DFS,1.0,405,2004,10,12,Isis,53.83333,53.83333,7.73267,7.71483,2100034,15.0,1203,Boomkor06k,0.020000,15,WaddenkustDE,24,Schol,33,32,1,0,0,0,0,0,0,0,0,0,33
DFS,1.0,405,2004,10,12,Isis,53.821,53.82033,7.65467,7.637,2100035,15.0,1187,Boomkor06k,0.020000,15,WaddenkustDE,24,Schol,2,0.5,1.5,0,0,0,0,0,0,0,0,0,2
DFS,1.0,405,2004,10,12,Isis,53.79433,53.79383,7.45417,7.43633,2100036,15.0,1222,Boomkor06k,0.020000,15,WaddenkustDE,24,Schol,56,56,0,0,0,0,0,0,0,0,0,0,56
DFS,1.0,402,2004,10,26,Isis,52.0885,52.081,4.23233,4.22067,2100037,15.0,1148,Boomkor06k,0.020000,8,ZuidHolland,22,Schol,28,28,0,0,0,0,0,0,0,0,0,0,28
DFS,1.0,402,2004,10,26,Isis,52.02783,52.01833,4.1435,4.136,2100038,15.0,1213,Boomkor06k,0.020000,10,ZuidHolland,22,Schol,19,19,0,0,0,0,0,0,0,0,0,0,19
DFS,1.0,401,2004,10,26,Isis,51.95033,51.94017,3.98517,3.98267,2100039,15.0,1168,Boomkor06k,0.020000,11,Voordelta,21,Schol,48,43.8,3.2,1,0,0,0,0,0,0,0,0,48
DFS,1.0,401,2004,10,26,Isis,51.85017,51.8535,3.92333,3.90683,2100040,15.0,1229,Boomkor06k,0.020000,5,Voordelta,21,Schol,41,39.6,1.4,0,0,0,0,0,0,0,0,0,41
DFS,1.0,401,2004,10,26,Isis,51.83717,51.8295,3.85267,3.84517,2100041,15.0,1013,Boomkor06k,0.020000,9,Voordelta,21,Schol,85,84,1,0,0,0,0,0,0,0,0,0,85
DFS,1.0,401,2004,10,26,Isis,51.78567,51.77867,3.66767,3.65483,2100042,15.0,1188,Boomkor06k,0.020000,13,Voordelta,21,Schol,140,137.6,2.4,0,0,0,0,0,0,0,0,0,140
DFS,1.0,401,2004,10,26,Isis,51.74967,51.751,3.71567,3.69917,2100043,15.0,1185,Boomkor06k,0.020000,12,Voordelta,21,,,,,,,,,,,,,,
DFS,1.0,401,2004,10,26,Isis,51.69367,51.6855,3.56267,3.57033,2100044,15.0,1061,Boomkor06k,0.020000,13,Voordelta,21,Schol,219,213.6,5.4,0,0,0,0,0,0,0,0,0,219
DFS,1.0,401,2004,10,26,Isis,51.62017,51.612,3.50267,3.49033,2100045,15.0,1272,Boomkor06k,0.020000,11,Voordelta,21,Schol,53,46.4,6.6,0,0,0,0,0,0,0,0,0,53
DFS,1.0,401,2004,10,27,Isis,51.502,51.4935,3.423,3.43183,2100046,15.0,1120,Boomkor06k,0.020000,10,Voordelta,21,Schol,3,1.8,1.2,0,0,0,0,0,0,0,0,0,3
DFS,1.0,401,2004,10,27,Isis,51.427,51.42683,3.40567,3.38967,2100047,15.0,1122,Boomkor06k,0.020000,13,VlakteVanRaan,21,,,,,,,,,,,,,,
DFS,1.0,401,2004,10,27,Isis,51.4305,51.4365,3.256,3.24283,2100048,15.0,1148,Boomkor06k,0.020000,8,VlakteVanRaan,21,Schol,19,17.2,1.8,0,0,0,0,0,0,0,0,0,19
DFS,1.0,401,2004,10,27,Isis,51.49767,51.507,3.28467,3.29333,2100049,15.0,1233,Boomkor06k,0.020000,11,VlakteVanRaan,21,Schol,7,6.8,0.2,0,0,0,0,0,0,0,0,0,7
DFS,1.0,401,2004,10,27,Isis,51.55933,51.56967,3.3255,3.331,2100050,15.0,1242,Boomkor06k,0.020000,13,Voordelta,21,Schol,11,11,0,0,0,0,0,0,0,0,0,0,11
DFS,1.0,401,2004,10,27,Isis,51.66283,51.6725,3.45267,3.45917,2100051,15.0,1203,Boomkor06k,0.020000,12,Voordelta,21,Schol,646,630.4,15.6,0,0,0,0,0,0,0,0,0,646
DFS,1.0,401,2004,10,27,Isis,51.75117,51.76117,3.5215,3.5285,2100052,15.0,1238,Boomkor06k,0.020000,22,Voordelta,21,Schol,18,9.6,8.4,0,0,0,0,0,0,0,0,0,18
DFS,1.0,401,2004,10,27,Isis,51.815,51.82067,3.68067,3.696,2100053,15.0,1207,Boomkor06k,0.020000,17,Voordelta,21,Schol,46,44.4,1.6,0,0,0,0,0,0,0,0,0,46
DFS,1.0,401,2004,10,27,Isis,51.846,51.84967,3.79083,3.80667,2100054,15.0,1194,Boomkor06k,0.020000,13,Voordelta,21,Schol,38,34,4,0,0,0,0,0,0,0,0,0,38
DFS,1.0,401,2004,10,28,Isis,51.93,51.93917,3.93967,3.94567,2100055,15.0,1094,Boomkor06k,0.020000,15,Voordelta,21,Schol,686,640.8,45.2,0,0,0,0,0,0,0,0,0,686
DFS,1.0,402,2004,10,28,Isis,52.03283,52.03967,4.08133,4.09383,2100056,15.0,1177,Boomkor06k,0.020000,12,ZuidHolland,22,Schol,125,114.2,10.8,0,0,0,0,0,0,0,0,0,125
DFS,1.0,402,2004,10,28,Isis,52.08517,52.0945,4.15017,4.15933,2100057,15.0,1218,Boomkor06k,0.020000,16,ZuidHolland,22,Schol,500,456.4,42.6,1,0,0,0,0,0,0,0,0,500
DFS,1.0,402,2004,10,28,Isis,52.14383,52.15083,4.26717,4.2795,2100058,15.0,1174,Boomkor06k,0.020000,13,ZuidHolland,22,Schol,27,22.6,4.4,0,0,0,0,0,0,0,0,0,27
DFS,1.0,402,2004,10,28,Isis,52.23,52.23917,4.35467,4.36417,2100059,15.0,1224,Boomkor06k,0.020000,16,ZuidHolland,22,Schol,38,32,6,0,0,0,0,0,0,0,0,0,38
DFS,1.0,402,2004,10,28,Isis,52.32667,52.33567,4.4325,4.44067,2100060,15.0,1176,Boomkor06k,0.020000,17,ZuidHolland,22,Schol,51,48,3,0,0,0,0,0,0,0,0,0,51
DFS,1.0,402,2004,10,28,Isis,52.43967,52.45133,4.47967,4.48233,2100061,15.0,1340,Boomkor06k,0.020000,14,ZuidHolland,22,Schol,59,57.6,1.4,0,0,0,0,0,0,0,0,0,59
DFS,1.0,402,2004,10,28,Isis,52.43967,52.4365,4.54167,4.54133,2100062,15.0,1116,Boomkor06k,0.020000,9,ZuidHolland,22,Schol,27,27,0,0,0,0,0,0,0,0,0,0,27
DFS,1.0,402,2004,10,28,Isis,52.37517,52.36533,4.508,4.5005,2100063,15.0,1213,Boomkor06k,0.020000,8,ZuidHolland,22,Schol,3,2,1,0,0,0,0,0,0,0,0,0,3
DFS,1.0,402,2004,10,28,Isis,52.284,52.27517,4.44233,4.43367,2100064,15.0,1285,Boomkor06k,0.020000,7,ZuidHolland,22,Schol,23,23,0,0,0,0,0,0,0,0,0,0,23
DFS,1.0,402,2004,11,1,Isis,52.11367,52.12067,4.2615,4.2715,2100065,15.0,1053,Boomkor06k,0.020000,9,ZuidHolland,22,Schol,43,41.5,1.5,0,0,0,0,0,0,0,0,0,43
DFS,1.0,402,2004,11,1,Isis,52.183,52.19167,4.35017,4.35817,2100066,15.0,1140,Boomkor06k,0.020000,8,ZuidHolland,22,Schol,25,25,0,0,0,0,0,0,0,0,0,0,25
DFS,1.0,403,2004,11,1,Isis,52.49317,52.50217,4.55417,4.55817,2100067,15.0,1048,Boomkor06k,0.020000,8,NoordHolland,22,Schol,41,41,0,0,0,0,0,0,0,0,0,0,41
DFS,1.0,403,2004,11,1,Isis,52.51817,52.52633,4.528,4.53567,2100068,15.0,1061,Boomkor06k,0.020000,15,NoordHolland,22,Schol,16,16,0,0,0,0,0,0,0,0,0,0,16
DFS,1.0,403,2004,11,1,Isis,52.61133,52.62117,4.56,4.55933,2100069,15.0,1111,Boomkor06k,0.020000,16,NoordHolland,22,Schol,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,403,2004,11,1,Isis,52.63467,52.64533,4.60967,4.61083,2100070,15.0,1213,Boomkor06k,0.020000,8,NoordHolland,22,Schol,298,297,1,0,0,0,0,0,0,0,0,0,298
DFS,1.0,405,2004,11,2,Isis,53.96067,53.955,8.1305,8.144,2100071,15.0,1116,Boomkor06k,0.020000,18,WaddenkustDE,24,Schol,97,96,1,0,0,0,0,0,0,0,0,0,97
DFS,1.0,406,2004,11,2,Isis,54.0345,54.04417,8.18617,8.18867,2100072,15.0,1126,Boomkor06k,0.020000,17,WaddenkustDK,25,Schol,28,24.285714286,3.7142857143,0,0,0,0,0,0,0,0,0,28
DFS,1.0,406,2004,11,2,Isis,54.24033,54.25067,8.38367,8.38083,2100073,15.0,1196,Boomkor06k,0.020000,13,WaddenkustDK,25,Schol,44,42,2,0,0,0,0,0,0,0,0,0,44
DFS,1.0,406,2004,11,2,Isis,54.348,54.35817,8.35217,8.3465,2100074,15.0,1222,Boomkor06k,0.020000,7,WaddenkustDK,25,Schol,26,24,2,0,0,0,0,0,0,0,0,0,26
DFS,1.0,406,2004,11,2,Isis,54.49617,54.50617,8.23667,8.228,2100075,15.0,1270,Boomkor06k,0.020000,7,WaddenkustDK,25,Schol,27,27,0,0,0,0,0,0,0,0,0,0,27
DFS,1.0,406,2004,11,2,Isis,54.597,54.60583,8.1965,8.18667,2100076,15.0,1188,Boomkor06k,0.020000,12,WaddenkustDK,25,Schol,11,6.6666666667,4.3333333333,0,0,0,0,0,0,0,0,0,11
DFS,1.0,405,2004,11,3,Isis,53.78167,53.7815,7.2295,7.213,2100077,15.0,1114,Boomkor06k,0.020000,17,WaddenkustDE,24,Schol,24,24,0,0,0,0,0,0,0,0,0,0,24
DFS,1.0,405,2004,11,3,Isis,53.74967,53.74767,6.99683,6.9815,2100078,15.0,1066,Boomkor06k,0.020000,14,WaddenkustDE,24,Schol,38,33,5,0,0,0,0,0,0,0,0,0,38
DFS,1.0,405,2004,11,3,Isis,53.7145,53.71233,6.7505,6.735,2100079,15.0,1068,Boomkor06k,0.020000,17,WaddenkustDE,24,Schol,11,10.5,0.5,0,0,0,0,0,0,0,0,0,11
DFS,1.0,404,2004,11,3,Isis,53.67,53.66533,6.52567,6.51033,2100080,15.0,1159,Boomkor06k,0.020000,18,WaddenkustNL,23,Schol,24,24,0,0,0,0,0,0,0,0,0,0,24
DFS,1.0,404,2004,11,3,Isis,53.56667,53.54783,6.003,5.986,2100081,15.0,1151,Boomkor06k,0.020000,23,WaddenkustNL,23,Schol,6,6,0,0,0,0,0,0,0,0,0,0,6
DFS,1.0,404,2004,11,3,Isis,53.52983,53.527,5.6515,5.626,2100082,15.0,1200,Boomkor06k,0.020000,17,WaddenkustNL,23,Schol,157,155,2,0,0,0,0,0,0,0,0,0,157
DFS,1.0,404,2004,11,3,Isis,53.50483,53.50433,5.46233,5.445,2100083,15.0,1183,Boomkor06k,0.020000,18,WaddenkustNL,23,Schol,160,160,0,0,0,0,0,0,0,0,0,0,160
DFS,1.0,404,2004,11,3,Isis,53.46333,53.454,5.41933,5.41067,2100084,15.0,1213,Boomkor06k,0.020000,12,WaddenkustNL,23,Schol,48,48,0,0,0,0,0,0,0,0,0,0,48
DFS,1.0,404,2004,11,4,Isis,53.4255,53.42233,5.30933,5.29517,2100085,15.0,1026,Boomkor06k,0.020000,8,WaddenkustNL,23,Schol,340,340,0,0,0,0,0,0,0,0,0,0,340
DFS,1.0,404,2004,11,4,Isis,53.43,53.42767,5.11167,5.10167,2100086,15.0,1007,Boomkor06k,0.020000,23,WaddenkustNL,23,Schol,114,114,0,0,0,0,0,0,0,0,0,0,114
DFS,1.0,404,2004,11,4,Isis,53.28233,53.275,4.9495,4.9375,2100087,15.0,1150,Boomkor06k,0.020000,11,WaddenkustNL,23,Schol,433,433,0,0,0,0,0,0,0,0,0,0,433
DFS,1.0,404,2004,11,4,Isis,53.22133,53.21167,4.7785,4.77567,2100088,15.0,1107,Boomkor06k,0.020000,16,WaddenkustNL,23,Schol,26,26,0,0,0,0,0,0,0,0,0,0,26
DFS,1.0,404,2004,11,4,Isis,53.171,53.1605,4.803,4.7985,2100089,15.0,1250,Boomkor06k,0.020000,8,WaddenkustNL,23,Schol,44,44,0,0,0,0,0,0,0,0,0,0,44
DFS,1.0,404,2004,11,4,Isis,53.03983,53.02967,4.60967,4.60433,2100090,15.0,1213,Boomkor06k,0.020000,19,WaddenkustNL,23,Schol,14,14,0,0,0,0,0,0,0,0,0,0,14
DFS,1.0,404,2004,11,4,Isis,53.0185,53.00783,4.6415,4.6405,2100091,15.0,1231,Boomkor06k,0.020000,10,WaddenkustNL,23,Schol,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,610,2004,8,30,Stern,52.948,53.38,5.02633,5.45233,2200001,15.0,1410,Boomkor03k,0.020000,4.5,WaddenzeeWest,11,Schol,68,68,0,0,0,0,0,0,0,0,0,0,68
DFS,1.0,610,2004,8,30,Stern,52.952,52.95033,5.0015,4.98233,2200002,15.0,1390,Boomkor03k,0.020000,4,WaddenzeeWest,11,Schol,88,88,0,0,0,0,0,0,0,0,0,0,88
DFS,1.0,610,2004,8,30,Stern,52.95367,52.96367,4.99117,4.8525,2200003,15.0,1440,Boomkor03k,0.020000,7.2,WaddenzeeWest,11,Schol,28,27.226190476,0.7738095238,0,0,0,0,0,0,0,0,0,28
DFS,1.0,610,2004,8,30,Stern,52.964,52.96867,4.99117,4.97183,2200004,15.0,1490,Boomkor03k,0.020000,6.7,WaddenzeeWest,11,Schol,104,104,0,0,0,0,0,0,0,0,0,0,104
DFS,1.0,610,2004,8,30,Stern,52.97067,52.98033,4.96717,4.954,2200005,15.0,1530,Boomkor03k,0.020000,5.9,WaddenzeeWest,11,Schol,24,23.69047619,0.3095238095,0,0,0,0,0,0,0,0,0,24
DFS,1.0,610,2004,8,30,Stern,52.94283,52.95,5.05033,5.06967,2200006,15.0,1520,Boomkor03k,0.020000,3.4,WaddenzeeWest,11,Schol,16,15.125,0.875,0,0,0,0,0,0,0,0,0,16
DFS,1.0,612,2004,8,31,Stern,53.146,53.1545,5.002,4.99,2200007,15.0,1440,Boomkor03k,0.020000,9.6,WaddenzeeWest,11,Schol,8,8,0,0,0,0,0,0,0,0,0,0,8
DFS,1.0,612,2004,8,31,Stern,53.16867,53.1805,4.97317,4.97567,2200008,15.0,1410,Boomkor03k,0.020000,12.9,WaddenzeeWest,11,Schol,30,29.347402597,0.6525974026,0,0,0,0,0,0,0,0,0,30
DFS,1.0,612,2004,8,31,Stern,53.16233,53.16017,4.963,4.94383,2200009,15.0,1320,Boomkor03k,0.020000,3,WaddenzeeWest,11,Schol,7,7,0,0,0,0,0,0,0,0,0,0,7
DFS,1.0,612,2004,8,31,Stern,53.16467,53.1645,4.94683,4.92733,2200010,15.0,1300,Boomkor03k,0.020000,8,WaddenzeeWest,11,Schol,42,41.892857143,0.1071428571,0,0,0,0,0,0,0,0,0,42
DFS,1.0,612,2004,8,31,Stern,53.16183,53.16467,4.91583,4.89683,2200011,15.0,1380,Boomkor03k,0.020000,7.1,WaddenzeeWest,11,Schol,43,42.455357143,0.5446428571,0,0,0,0,0,0,0,0,0,43
DFS,1.0,612,2004,8,31,Stern,53.16733,53.179,4.88467,4.87267,2200012,15.0,1560,Boomkor03k,0.020000,9.6,WaddenzeeWest,11,Schol,12,11.80952381,0.1904761905,0,0,0,0,0,0,0,0,0,12
DFS,1.0,610,2004,9,1,Stern,53.02167,53.00783,5.08067,5.08317,2200013,15.0,1340,Boomkor03k,0.020000,5.4,WaddenzeeWest,11,Schol,66,65.571428571,0.4285714286,0,0,0,0,0,0,0,0,0,66
DFS,1.0,610,2004,9,1,Stern,52.9935,52.98217,5.0905,5.102,2200014,15.0,1370,Boomkor03k,0.020000,4.6,WaddenzeeWest,11,Schol,3,2.8928571429,0.1071428571,0,0,0,0,0,0,0,0,0,3
DFS,1.0,610,2004,9,1,Stern,52.99367,53.00133,5.1465,5.162,2200015,15.0,1430,Boomkor03k,0.020000,5.5,WaddenzeeWest,11,Schol,124,122.38095238,1.619047619,0,0,0,0,0,0,0,0,0,124
DFS,1.0,610,2004,9,1,Stern,53.0285,53.025,5.13933,5.16,2200016,15.0,1460,Boomkor03k,0.020000,7,WaddenzeeWest,11,Schol,22,22,0,0,0,0,0,0,0,0,0,0,22
DFS,1.0,610,2004,9,1,Stern,53.025,53.16567,5.18383,5.20067,2200017,15.0,1400,Boomkor03k,0.020000,7.2,WaddenzeeWest,11,Schol,149,148,1,0,0,0,0,0,0,0,0,0,149
DFS,1.0,610,2004,9,1,Stern,53.05317,53.05567,5.22367,5.24433,2200018,15.0,1420,Boomkor03k,0.020000,12,WaddenzeeWest,11,Schol,18,16.910714286,1.0892857143,0,0,0,0,0,0,0,0,0,18
DFS,1.0,610,2004,9,1,Stern,53.06817,53.071,5.28033,5.29183,2200019,15.0,1450,Boomkor03k,0.020000,13.5,WaddenzeeWest,11,Schol,8,7.125,0.875,0,0,0,0,0,0,0,0,0,8
DFS,1.0,610,2004,9,1,Stern,53.081,53.10433,5.29767,5.29883,2200020,15.0,1390,Boomkor03k,0.020000,10.1,WaddenzeeWest,11,Schol,8,8,0,0,0,0,0,0,0,0,0,0,8
DFS,1.0,610,2004,9,1,Stern,53.12917,53.1175,5.17417,5.1865,2200021,15.0,1370,Boomkor03k,0.020000,3.4,WaddenzeeWest,11,Schol,22,20.19047619,1.8095238095,0,0,0,0,0,0,0,0,0,22
DFS,1.0,610,2004,9,1,Stern,53.088,53.086,5.152,5.13133,2200022,15.0,1550,Boomkor03k,0.020000,6.3,WaddenzeeWest,11,Schol,120,118.80952381,1.1904761905,0,0,0,0,0,0,0,0,0,120
DFS,1.0,610,2004,9,1,Stern,53.07533,53.07633,5.01617,4.99467,2200023,15.0,1540,Boomkor03k,0.020000,2.8,WaddenzeeWest,11,Schol,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,610,2004,9,1,Stern,53.07283,53.07183,4.977,4.95183,2200024,15.0,1450,Boomkor03k,0.020000,7.2,WaddenzeeWest,11,Schol,7,6.8928571429,0.1071428571,0,0,0,0,0,0,0,0,0,7
DFS,1.0,610,2004,9,1,Stern,53.0675,53.05667,4.91033,4.89517,2200025,15.0,1400,Boomkor03k,0.020000,6.7,WaddenzeeWest,11,Schol,9,9,0,0,0,0,0,0,0,0,0,0,9
DFS,1.0,610,2004,9,2,Stern,52.98833,53.0565,4.87667,4.9035,2200026,15.0,1600,Boomkor03k,0.020000,16,WaddenzeeWest,11,Schol,320,319.14285714,0.8571428571,0,0,0,0,0,0,0,0,0,320
DFS,1.0,610,2004,9,2,Stern,52.971,52.96017,4.92867,4.92817,2200027,15.0,1470,Boomkor03k,0.020000,6.5,WaddenzeeWest,11,Schol,40,39.241071429,0.7589285714,0,0,0,0,0,0,0,0,0,40
DFS,1.0,610,2004,9,2,Stern,52.95767,53.95,4.92817,,2200028,15.0,1370,Boomkor03k,0.020000,7.8,WaddenzeeWest,11,Schol,148,147.57142857,0.4285714286,0,0,0,0,0,0,0,0,0,148
DFS,1.0,610,2004,9,2,Stern,53.00417,53.00367,4.93867,4.91917,2200029,15.0,1290,Boomkor03k,0.020000,3.7,WaddenzeeWest,11,Schol,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,610,2004,9,2,Stern,53.01567,53.00867,4.846,4.832,2200030,15.0,1400,Boomkor03k,0.020000,17.9,WaddenzeeWest,11,,,,,,,,,,,,,,
DFS,1.0,610,2004,9,2,Stern,52.98933,52.9825,4.75833,4.73433,2200031,15.0,1520,Boomkor03k,0.020000,12.8,WaddenzeeWest,11,Schol,30,27.964285714,2.0357142857,0,0,0,0,0,0,0,0,0,30
DFS,1.0,610,2004,9,2,Stern,52.9885,52.9945,4.75333,4.70233,2200032,15.0,1410,Boomkor03k,0.020000,9.5,WaddenzeeWest,11,Schol,80,72.30952381,7.6904761905,0,0,0,0,0,0,0,0,0,80
DFS,1.0,610,2004,9,2,Stern,52.96833,52.956,4.709,4.68667,2200033,15.0,1680,Boomkor03k,0.020000,20.2,WaddenzeeWest,11,Schol,6,5.7976190476,0.2023809524,0,0,0,0,0,0,0,0,0,6
DFS,1.0,610,2004,9,2,Stern,52.973,52.96883,4.82983,4.80833,2200034,15.0,1470,Boomkor03k,0.020000,8,WaddenzeeWest,11,Schol,120,118.33333333,1.6666666667,0,0,0,0,0,0,0,0,0,120
DFS,1.0,616,2004,9,6,Stern,53.06133,53.05683,4.99967,5.0165,2200035,15.0,1430,Boomkor03k,0.020000,24.5,WaddenzeeWest,11,Schol,10,8.1428571429,1.8571428571,0,0,0,0,0,0,0,0,0,10
DFS,1.0,616,2004,9,6,Stern,53.04117,53.0365,5.062,5.0825,2200036,15.0,1550,Boomkor03k,0.020000,10.8,WaddenzeeWest,11,Schol,24,23.488095238,0.5119047619,0,0,0,0,0,0,0,0,0,24
DFS,1.0,616,2004,9,6,Stern,53.16283,53.16217,5.3025,5.32183,2200037,15.0,1350,Boomkor03k,0.020000,3,WaddenzeeWest,11,Schol,14,13.145021645,0.854978355,0,0,0,0,0,0,0,0,0,14
DFS,1.0,616,2004,9,6,Stern,53.103,53.09183,5.37117,5.355,2200038,15.0,1450,Boomkor03k,0.020000,7,WaddenzeeWest,11,Schol,20,18.488095238,1.5119047619,0,0,0,0,0,0,0,0,0,20
DFS,1.0,616,2004,9,7,Stern,53.19617,53.20883,5.31517,5.30183,2200039,15.0,1670,Boomkor03k,0.020000,3.6,WaddenzeeWest,11,Schol,94,85.708333333,8.2916666667,0,0,0,0,0,0,0,0,0,94
DFS,1.0,616,2004,9,7,Stern,53.19617,53.23133,5.2865,5.26667,2200040,15.0,1650,Boomkor03k,0.020000,7.7,WaddenzeeWest,11,Schol,51,47.48728355,3.5127164502,0,0,0,0,0,0,0,0,0,51
DFS,1.0,616,2004,9,7,Stern,53.232,53.23883,5.194,5.178,2200041,15.0,1470,Boomkor03k,0.020000,6.8,WaddenzeeWest,11,Schol,15,13.707521645,1.292478355,0,0,0,0,0,0,0,0,0,15
DFS,1.0,616,2004,9,7,Stern,53.29033,53.291,5.2115,5.23067,2200042,15.0,1430,Boomkor03k,0.020000,6.5,WaddenzeeWest,11,Schol,17,16.678571429,0.3214285714,0,0,0,0,0,0,0,0,0,17
DFS,1.0,616,2004,9,7,Stern,53.30267,53.30967,5.27667,5.29367,2200043,15.0,1480,Boomkor03k,0.020000,8.6,WaddenzeeWest,11,Schol,86,82.556277056,3.4437229437,0,0,0,0,0,0,0,0,0,86
DFS,1.0,616,2004,9,7,Stern,53.31983,53.328,5.265,5.2795,2200044,15.0,1550,Boomkor03k,0.020000,15.2,WaddenzeeWest,11,Schol,9,8.3474025974,0.6525974026,0,0,0,0,0,0,0,0,0,9
DFS,1.0,616,2004,9,7,Stern,53.3365,53.33167,5.3135,5.3185,2200045,15.0,1580,Boomkor03k,0.020000,12.1,WaddenzeeWest,11,Schol,78,76.761904762,1.2380952381,0,0,0,0,0,0,0,0,0,78
DFS,1.0,616,2004,9,7,Stern,53.311,53.30417,5.41067,5.4265,2200046,15.0,1700,Boomkor03k,0.020000,6.7,WaddenzeeWest,11,Schol,94,92.571428571,1.4285714286,0,0,0,0,0,0,0,0,0,94
DFS,1.0,616,2004,9,7,Stern,53.35867,53.35467,5.34,5.32183,2200047,15.0,1420,Boomkor03k,0.020000,3.8,WaddenzeeWest,11,Schol,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,616,2004,9,7,Stern,53.34417,53.34683,5.28083,5.19867,2200048,15.0,1450,Boomkor03k,0.020000,7.2,WaddenzeeWest,11,Schol,4,4,0,0,0,0,0,0,0,0,0,0,4
DFS,1.0,616,2004,9,7,Stern,53.352,53.3435,5.219,5.19867,2200049,15.0,1330,Boomkor03k,0.020000,13,WaddenzeeWest,11,Schol,7,6.7857142857,0.2142857143,0,0,0,0,0,0,0,0,0,7
DFS,1.0,616,2004,9,8,Stern,53.328,53.32033,5.22983,5.24783,2200050,15.0,1300,Boomkor03k,0.020000,5.5,WaddenzeeWest,11,Schol,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,616,2004,9,8,Stern,53.27883,53.29017,5.15983,5.1635,2200051,15.0,1400,Boomkor03k,0.020000,11.3,WaddenzeeWest,11,Schol,7,7,0,0,0,0,0,0,0,0,0,0,7
