PGM_CODE,PGM_VERSION_NUMBER,AREA_CODE,year,month,day,quar,NAME,latitude_s,latitude_h,longitude_s,longitude_h,sample,DURATION,BOTTOM_TRACK,TOR_CODE,MESH_SIZE,water_depth,PMR_area_code,alkarea,DUTCH_NAME,snumtot,age0,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,agetot
DFS,1.0,616,1991,9,26,3,Stern,53.31667,,5.28333,,2200046,15.0,1370,Boomkor03k,0.020000,16,WaddenzeeWest,11,,,,,,,,,,,,,,
DFS,1.0,616,1991,9,26,3,Stern,53.33333,,5.33333,,2200047,15.0,1390,Boomkor03k,0.020000,12,WaddenzeeWest,11,,,,,,,,,,,,,,
DFS,1.0,616,1991,9,26,3,Stern,53.31667,,5.38333,,2200048,15.0,1400,Boomkor03k,0.020000,12,WaddenzeeWest,11,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,616,1991,9,26,3,Stern,53.3,,5.3,,2200049,15.0,1340,Boomkor03k,0.020000,7,WaddenzeeWest,11,,,,,,,,,,,,,,
DFS,1.0,616,1991,9,26,3,Stern,53.3,,5.21667,,2200050,15.0,1390,Boomkor03k,0.020000,8,WaddenzeeWest,11,Tong,4,4,0,0,0,0,0,0,0,0,0,0,4
DFS,1.0,616,1991,9,26,3,Stern,53.28333,,5.15,,2200051,15.0,1380,Boomkor03k,0.020000,8,WaddenzeeWest,11,Tong,14,13,1,0,0,0,0,0,0,0,0,0,14
DFS,1.0,616,1991,9,26,3,Stern,53.25,,5.15,,2200052,15.0,1300,Boomkor03k,0.020000,11,WaddenzeeWest,11,Tong,3232,3232,0,0,0,0,0,0,0,0,0,0,3232
DFS,1.0,616,1991,9,26,3,Stern,53.21667,,5.15,,2200053,15.0,1400,Boomkor03k,0.020000,8,WaddenzeeWest,11,Tong,24,24,0,0,0,0,0,0,0,0,0,0,24
DFS,1.0,617,1991,9,30,3,Stern,53.4,,5.5,,2200054,15.0,1300,Boomkor03k,0.020000,4,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,617,1991,9,30,3,Stern,53.41667,,5.51667,,2200055,15.0,1290,Boomkor03k,0.020000,8,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,617,1991,9,30,3,Stern,53.41667,,5.6,,2200056,15.0,1410,Boomkor03k,0.020000,16,WaddenzeeOost,11,Tong,7,7,0,0,0,0,0,0,0,0,0,0,7
DFS,1.0,617,1991,9,30,3,Stern,53.4,,5.63333,,2200057,15.0,1340,Boomkor03k,0.020000,7,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,617,1991,9,30,3,Stern,53.36667,,5.68333,,2200058,15.0,1490,Boomkor03k,0.020000,4,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,617,1991,9,30,3,Stern,53.38333,,5.76667,,2200059,15.0,1400,Boomkor03k,0.020000,7,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,617,1991,10,1,4,Stern,53.41667,,5.71667,,2200060,15.0,1310,Boomkor03k,0.020000,7,WaddenzeeOost,11,Tong,19,19,0,0,0,0,0,0,0,0,0,0,19
DFS,1.0,617,1991,10,1,4,Stern,53.38333,,5.68333,,2200061,15.0,1290,Boomkor03k,0.020000,7,WaddenzeeOost,11,Tong,16,16,0,0,0,0,0,0,0,0,0,0,16
DFS,1.0,617,1991,10,1,4,Stern,53.38333,,5.7,,2200062,15.0,1320,Boomkor03k,0.020000,9,WaddenzeeOost,11,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,617,1991,10,1,4,Stern,53.4,,5.73333,,2200063,15.0,1390,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,23,23,0,0,0,0,0,0,0,0,0,0,23
DFS,1.0,617,1991,10,1,4,Stern,53.41667,,5.78333,,2200064,15.0,1400,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,52,52,0,0,0,0,0,0,0,0,0,0,52
DFS,1.0,617,1991,10,1,4,Stern,53.38333,,5.83333,,2200065,15.0,1440,Boomkor03k,0.020000,3,WaddenzeeOost,11,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,617,1991,10,1,4,Stern,53.41667,,5.78333,,2200066,15.0,1330,Boomkor03k,0.020000,4,WaddenzeeOost,11,Tong,132,132,0,0,0,0,0,0,0,0,0,0,132
DFS,1.0,618,1991,10,1,4,Stern,53.43333,,5.95,,2200067,15.0,1390,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,618,1991,10,1,4,Stern,53.43333,,6.01667,,2200068,15.0,1440,Boomkor03k,0.020000,3,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,618,1991,10,1,4,Stern,53.43333,,6.06667,,2200069,15.0,1420,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,12,12,0,0,0,0,0,0,0,0,0,0,12
DFS,1.0,618,1991,10,1,4,Stern,53.43333,,6.11667,,2200070,15.0,1410,Boomkor03k,0.020000,7,WaddenzeeOost,11,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,618,1991,10,2,4,Stern,53.41667,,6.25,,2200071,15.0,1350,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,38,38,0,0,0,0,0,0,0,0,0,0,38
DFS,1.0,619,1991,10,2,4,Stern,53.48333,,6.33333,,2200072,15.0,1380,Boomkor03k,0.020000,7,WaddenzeeOost,11,Tong,4,4,0,0,0,0,0,0,0,0,0,0,4
DFS,1.0,619,1991,10,2,4,Stern,53.46667,,6.33333,,2200073,15.0,1420,Boomkor03k,0.020000,4,WaddenzeeOost,11,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,619,1991,10,2,4,Stern,53.45,,6.38333,,2200074,15.0,1300,Boomkor03k,0.020000,3,WaddenzeeOost,11,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,619,1991,10,3,4,Stern,53.46667,,6.4,,2200075,15.0,1460,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,5,5,0,0,0,0,0,0,0,0,0,0,5
DFS,1.0,619,1991,10,3,4,Stern,53.53333,,6.43333,,2200076,15.0,1400,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,14,14,0,0,0,0,0,0,0,0,0,0,14
DFS,1.0,619,1991,10,3,4,Stern,53.53333,,6.41667,,2200077,15.0,1380,Boomkor03k,0.020000,13,WaddenzeeOost,11,Tong,9,9,0,0,0,0,0,0,0,0,0,0,9
DFS,1.0,619,1991,10,3,4,Stern,53.48333,,6.45,,2200078,15.0,1370,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,619,1991,10,3,4,Stern,53.45,,6.46667,,2200079,15.0,1250,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,9,9,0,0,0,0,0,0,0,0,0,0,9
DFS,1.0,619,1991,10,3,4,Stern,53.45,,6.5,,2200080,15.0,1430,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,25,25,0,0,0,0,0,0,0,0,0,0,25
DFS,1.0,619,1991,10,3,4,Stern,53.45,,6.55,,2200081,15.0,1400,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,19,19,0,0,0,0,0,0,0,0,0,0,19
DFS,1.0,620,1991,10,4,4,Stern,53.26667,,7.16667,,2200082,15.0,1200,Boomkor03k,0.020000,4,WaddenzeeOost,11,Tong,32,32,0,0,0,0,0,0,0,0,0,0,32
DFS,1.0,620,1991,10,4,4,Stern,53.3,,7.15,,2200083,15.0,1220,Boomkor03k,0.020000,3,WaddenzeeOost,11,Tong,34,34,0,0,0,0,0,0,0,0,0,0,34
DFS,1.0,620,1991,10,4,4,Stern,53.31667,,7.05,,2200084,15.0,1390,Boomkor03k,0.020000,9,WaddenzeeOost,11,Tong,32,32,0,0,0,0,0,0,0,0,0,0,32
DFS,1.0,620,1991,10,7,4,Stern,53.41667,,7.05,,2200085,15.0,1480,Boomkor03k,0.020000,7,WaddenzeeOost,11,Tong,44,44,0,0,0,0,0,0,0,0,0,0,44
DFS,1.0,620,1991,10,7,4,Stern,53.41667,,7.05,,2200086,15.0,1500,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,39,39,0,0,0,0,0,0,0,0,0,0,39
DFS,1.0,620,1991,10,7,4,Stern,53.45,,6.95,,2200087,15.0,1320,Boomkor03k,0.020000,12,WaddenzeeOost,11,Tong,58,58,0,0,0,0,0,0,0,0,0,0,58
DFS,1.0,620,1991,10,7,4,Stern,53.5,,6.93333,,2200088,15.0,1320,Boomkor03k,0.020000,7,WaddenzeeOost,11,Tong,18,18,0,0,0,0,0,0,0,0,0,0,18
DFS,1.0,620,1991,10,7,4,Stern,53.36667,,6.95,,2200089,15.0,1300,Boomkor03k,0.020000,6,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,620,1991,10,7,4,Stern,53.51667,,6.98333,,2200090,15.0,1290,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,6,6,0,0,0,0,0,0,0,0,0,0,6
DFS,1.0,620,1991,10,7,4,Stern,53.45,,6.88333,,2200091,15.0,1200,Boomkor03k,0.020000,8,WaddenzeeOost,11,Tong,25,25,0,0,0,0,0,0,0,0,0,0,25
DFS,1.0,620,1991,10,7,4,Stern,53.48333,,6.83333,,2200092,15.0,1260,Boomkor03k,0.020000,3,WaddenzeeOost,11,Tong,6,6,0,0,0,0,0,0,0,0,0,0,6
DFS,1.0,620,1991,10,7,4,Stern,53.5,,6.8,,2200093,5.0,1500,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,48,48,0,0,0,0,0,0,0,0,0,0,48
DFS,1.0,620,1991,10,7,4,Stern,53.5,,6.78333,,2200094,15.0,1310,Boomkor03k,0.020000,9,WaddenzeeOost,11,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,620,1991,10,7,4,Stern,53.53333,,6.75,,2200095,15.0,1320,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,17,17,0,0,0,0,0,0,0,0,0,0,17
DFS,1.0,620,1991,10,7,4,Stern,53.55,,6.66667,,2200096,15.0,1300,Boomkor03k,0.020000,17,WaddenzeeOost,11,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,620,1991,10,8,4,Stern,53.5,,6.68333,,2200097,15.0,1270,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,620,1991,10,8,4,Stern,53.46667,,6.73333,,2200098,15.0,1300,Boomkor03k,0.020000,4,WaddenzeeOost,11,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,620,1991,10,8,4,Stern,53.46667,,6.76667,,2200099,15.0,1280,Boomkor03k,0.020000,8,WaddenzeeOost,11,Tong,4,4,0,0,0,0,0,0,0,0,0,0,4
DFS,1.0,620,1991,10,8,4,Stern,53.46667,,6.93333,,2200100,15.0,1250,Boomkor03k,0.020000,4,WaddenzeeOost,11,Tong,8,8,0,0,0,0,0,0,0,0,0,0,8
DFS,1.0,620,1991,10,8,4,Stern,53.51667,,6.93333,,2200101,15.0,1190,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,16,16,0,0,0,0,0,0,0,0,0,0,16
DFS,1.0,620,1991,10,8,4,Stern,53.55,,6.9,,2200102,15.0,1290,Boomkor03k,0.020000,5,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,620,1991,10,8,4,Stern,53.56667,,6.93333,,2200103,15.0,1270,Boomkor03k,0.020000,11,WaddenzeeOost,11,Tong,8,8,0,0,0,0,0,0,0,0,0,0,8
DFS,1.0,620,1991,10,8,4,Stern,53.56667,,6.96667,,2200104,15.0,1380,Boomkor03k,0.020000,4,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,620,1991,10,8,4,Stern,53.56667,,6.95,,2200105,15.0,1300,Boomkor03k,0.020000,3,WaddenzeeOost,11,Tong,4,4,0,0,0,0,0,0,0,0,0,0,4
DFS,1.0,618,1991,10,9,4,Stern,53.48333,,6.06667,,2200106,15.0,1250,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,11,11,0,0,0,0,0,0,0,0,0,0,11
DFS,1.0,618,1991,10,9,4,Stern,53.45,,6.06667,,2200107,15.0,1200,Boomkor03k,0.020000,9,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,618,1991,10,9,4,Stern,53.43333,,6.16667,,2200108,15.0,1190,Boomkor03k,0.020000,4,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,618,1991,10,9,4,Stern,53.43333,,6.13333,,2200109,15.0,1360,Boomkor03k,0.020000,5,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,618,1991,10,9,4,Stern,53.41667,,6.16667,,2200110,15.0,1320,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,638,1991,9,9,3,Schollevaar,51.41667,,4,,2300001,15.0,1780,Boomkor03k,0.020000,16,Westerschelde,10,,,,,,,,,,,,,,
DFS,1.0,638,1991,9,9,3,Schollevaar,51.4,,4.03333,,2300002,15.0,1690,Boomkor03k,0.020000,11,Westerschelde,10,Tong,26,24,0,2,0,0,0,0,0,0,0,0,26
DFS,1.0,638,1991,9,9,3,Schollevaar,51.38333,,4.03333,,2300003,15.0,1740,Boomkor03k,0.020000,9,Westerschelde,10,Tong,9,9,0,0,0,0,0,0,0,0,0,0,9
DFS,1.0,638,1991,9,9,3,Schollevaar,51.36667,,4.06667,,2300004,15.0,1610,Boomkor03k,0.020000,11,Westerschelde,10,Tong,6,6,0,0,0,0,0,0,0,0,0,0,6
DFS,1.0,638,1991,9,9,3,Schollevaar,51.36667,,4.11667,,2300005,15.0,1640,Boomkor03k,0.020000,15,Westerschelde,10,,,,,,,,,,,,,,
DFS,1.0,638,1991,9,9,3,Schollevaar,51.38333,,4.15,,2300006,15.0,1640,Boomkor03k,0.020000,11,Westerschelde,10,Tong,2,1,1,0,0,0,0,0,0,0,0,0,2
DFS,1.0,638,1991,9,9,3,Schollevaar,51.4,,4.05,,2300007,15.0,1680,Boomkor03k,0.020000,10,Westerschelde,10,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,638,1991,9,10,3,Schollevaar,51.43333,,3.51667,,2300008,15.0,1610,Boomkor03k,0.020000,8,Westerschelde,10,,,,,,,,,,,,,,
DFS,1.0,638,1991,9,10,3,Schollevaar,51.43333,,3.48333,,2300009,15.0,1640,Boomkor03k,0.020000,11,Westerschelde,10,,,,,,,,,,,,,,
DFS,1.0,638,1991,9,10,3,Schollevaar,51.45,,3.46667,,2300010,15.0,1580,Boomkor03k,0.020000,5,Westerschelde,10,,,,,,,,,,,,,,
DFS,1.0,638,1991,9,10,3,Schollevaar,51.46667,,3.45,,2300011,15.0,1560,Boomkor03k,0.020000,7,Westerschelde,10,,,,,,,,,,,,,,
DFS,1.0,638,1991,9,10,3,Schollevaar,51.45,,3.53333,,2300012,15.0,1610,Boomkor03k,0.020000,16,Westerschelde,10,Tong,11,10,0,1,0,0,0,0,0,0,0,0,11
DFS,1.0,638,1991,9,10,3,Schollevaar,51.45,,3.51667,,2300013,15.0,1580,Boomkor03k,0.020000,14,Westerschelde,10,Tong,7,0,4.8571428571,0.8095238095,0.1666666667,1,0,0.1666666667,0,0,0,0,7
DFS,1.0,638,1991,9,10,3,Schollevaar,51.43333,,3.63333,,2300014,15.0,1650,Boomkor03k,0.020000,16,Westerschelde,10,Tong,11,11,0,0,0,0,0,0,0,0,0,0,11
DFS,1.0,638,1991,9,10,3,Schollevaar,51.41667,,3.66667,,2300015,15.0,1710,Boomkor03k,0.020000,13,Westerschelde,10,Tong,14,14,0,0,0,0,0,0,0,0,0,0,14
DFS,1.0,638,1991,9,11,3,Schollevaar,51.43333,,3.96667,,2300016,15.0,1640,Boomkor03k,0.020000,12,Westerschelde,10,Tong,7,7,0,0,0,0,0,0,0,0,0,0,7
DFS,1.0,638,1991,9,11,3,Schollevaar,51.41667,,3.93333,,2300017,15.0,1720,Boomkor03k,0.020000,8,Westerschelde,10,Tong,12,11,0.875,0.125,0,0,0,0,0,0,0,0,12
DFS,1.0,638,1991,9,11,3,Schollevaar,51.38333,,3.9,,2300018,15.0,1740,Boomkor03k,0.020000,9,Westerschelde,10,Tong,8,8,0,0,0,0,0,0,0,0,0,0,8
DFS,1.0,638,1991,9,11,3,Schollevaar,51.36667,,3.83333,,2300019,15.0,1750,Boomkor03k,0.020000,6,Westerschelde,10,Tong,5,5,0,0,0,0,0,0,0,0,0,0,5
DFS,1.0,638,1991,9,11,3,Schollevaar,51.36667,,3.76667,,2300020,15.0,1680,Boomkor03k,0.020000,10,Westerschelde,10,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,638,1991,9,11,3,Schollevaar,51.4,,3.6,,2300021,15.0,1720,Boomkor03k,0.020000,15,Westerschelde,10,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,638,1991,9,11,3,Schollevaar,51.41667,,3.63333,,2300022,15.0,1640,Boomkor03k,0.020000,10,Westerschelde,10,Tong,11,10,1,0,0,0,0,0,0,0,0,0,11
DFS,1.0,638,1991,9,11,3,Schollevaar,51.41667,,3.66667,,2300023,15.0,1720,Boomkor03k,0.020000,8,Westerschelde,10,Tong,5,5,0,0,0,0,0,0,0,0,0,0,5
DFS,1.0,638,1991,9,12,3,Schollevaar,51.41667,,3.96667,,2300024,15.0,1760,Boomkor03k,0.020000,13,Westerschelde,10,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,638,1991,9,12,3,Schollevaar,51.4,,3.95,,2300025,15.0,1690,Boomkor03k,0.020000,10,Westerschelde,10,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,638,1991,9,12,3,Schollevaar,51.36667,,3.91667,,2300026,15.0,1640,Boomkor03k,0.020000,8,Westerschelde,10,,,,,,,,,,,,,,
DFS,1.0,638,1991,9,12,3,Schollevaar,51.4,,3.7,,2300027,15.0,1580,Boomkor03k,0.020000,11,Westerschelde,10,Tong,22,20,1.875,0.125,0,0,0,0,0,0,0,0,22
DFS,1.0,638,1991,9,12,3,Schollevaar,51.36667,,3.71667,,2300028,15.0,1610,Boomkor03k,0.020000,17,Westerschelde,10,Tong,13,11,0.8571428571,0.8095238095,0.1666666667,0,0,0.1666666667,0,0,0,0,13
DFS,1.0,638,1991,9,12,3,Schollevaar,51.36667,,3.73333,,2300029,15.0,1720,Boomkor03k,0.020000,8,Westerschelde,10,Tong,13,13,0,0,0,0,0,0,0,0,0,0,13
DFS,1.0,638,1991,9,12,3,Schollevaar,51.35,,3.85,,2300030,15.0,1760,Boomkor03k,0.020000,11,Westerschelde,10,Tong,29,28,0.8571428571,0.1428571429,0,0,0,0,0,0,0,0,29
DFS,1.0,638,1991,9,12,3,Schollevaar,51.33333,,3.83333,,2300031,15.0,1720,Boomkor03k,0.020000,9,Westerschelde,10,Tong,4,4,0,0,0,0,0,0,0,0,0,0,4
DFS,1.0,634,1991,9,16,3,Schollevaar,51.55,,3.96667,,2300032,15.0,1680,Boomkor03k,0.020000,16,Oosterschelde,10,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,634,1991,9,16,3,Schollevaar,51.61667,,3.95,,2300033,15.0,1720,Boomkor03k,0.020000,11,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,16,3,Schollevaar,51.58333,,3.95,,2300034,15.0,1740,Boomkor03k,0.020000,16,Oosterschelde,10,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,634,1991,9,16,3,Schollevaar,51.58333,,3.95,,2300035,15.0,1750,Boomkor03k,0.020000,11,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,16,3,Schollevaar,51.61667,,3.9,,2300036,15.0,1760,Boomkor03k,0.020000,16,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,17,3,Schollevaar,51.51667,,3.98333,,2300037,15.0,1770,Boomkor03k,0.020000,25,Oosterschelde,10,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,634,1991,9,17,3,Schollevaar,51.51667,,3.95,,2300038,15.0,1680,Boomkor03k,0.020000,25,Oosterschelde,10,Tong,7,7,0,0,0,0,0,0,0,0,0,0,7
DFS,1.0,634,1991,9,17,3,Schollevaar,51.55,,3.91667,,2300039,15.0,1720,Boomkor03k,0.020000,12,Oosterschelde,10,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,634,1991,9,17,3,Schollevaar,51.55,,3.9,,2300040,15.0,,Boomkor03k,0.020000,16,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,17,3,Schollevaar,51.6,,3.91667,,2300041,15.0,1780,Boomkor03k,0.020000,14,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,17,3,Schollevaar,51.6,,3.98333,,2300042,15.0,1740,Boomkor03k,0.020000,19,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,18,3,Schollevaar,51.61667,,3.83333,,2300043,15.0,1780,Boomkor03k,0.020000,13,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,18,3,Schollevaar,51.6,,3.73333,,2300044,15.0,1690,Boomkor03k,0.020000,9,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,18,3,Schollevaar,51.6,,3.76667,,2300045,15.0,1650,Boomkor03k,0.020000,18,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,18,3,Schollevaar,51.6,,3.8,,2300046,15.0,1720,Boomkor03k,0.020000,11,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,18,3,Schollevaar,51.5,,3.8,,2300047,15.0,1690,Boomkor03k,0.020000,15,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,18,3,Schollevaar,51.65,,3.85,,2300048,15.0,1780,Boomkor03k,0.020000,17,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,18,3,Schollevaar,51.66667,,3.83333,,2300049,15.0,1690,Boomkor03k,0.020000,23,Oosterschelde,10,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,634,1991,9,18,3,Schollevaar,51.68333,,3.78333,,2300050,15.0,1660,Boomkor03k,0.020000,17,Oosterschelde,10,Tong,24,23,0,0.5,0.5,0,0,0,0,0,0,0,24
DFS,1.0,634,1991,9,18,3,Schollevaar,51.66667,,3.75,,2300051,15.0,1790,Boomkor03k,0.020000,22,Oosterschelde,10,Tong,68,66,0.8571428571,0.1428571429,0,1,0,0,0,0,0,0,68
DFS,1.0,634,1991,9,18,3,Schollevaar,51.61667,,3.75,,2300052,15.0,1740,Boomkor03k,0.020000,11,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,18,3,Schollevaar,51.63333,,3.86667,,2300053,15.0,1620,Boomkor03k,0.020000,8,Oosterschelde,10,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,634,1991,9,19,3,Schollevaar,51.53333,,4.03333,,2300054,15.0,1740,Boomkor03k,0.020000,12,Oosterschelde,10,Tong,4,0,2.875,1.125,0,0,0,0,0,0,0,0,4
DFS,1.0,634,1991,9,19,3,Schollevaar,51.51667,,4.1,,2300055,15.0,1680,Boomkor03k,0.020000,16,Oosterschelde,10,Tong,10,8,0,1.6666666667,0.1666666667,0,0,0.1666666667,0,0,0,0,10
DFS,1.0,634,1991,9,19,3,Schollevaar,51.5,,4.11667,,2300056,15.0,1720,Boomkor03k,0.020000,18,Oosterschelde,10,Tong,4,0,1.2,2.2166666667,0.4166666667,0,0,0.1666666667,0,0,0,0,4
DFS,1.0,634,1991,9,19,3,Schollevaar,51.48333,,4.11667,,2300057,7.0,840,Boomkor03k,0.020000,11,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,19,3,Schollevaar,51.48333,,4.16667,,2300059,15.0,1740,Boomkor03k,0.020000,16,Oosterschelde,10,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,634,1991,9,19,3,Schollevaar,51.51667,,4.15,,2300060,15.0,1680,Boomkor03k,0.020000,13,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,19,3,Schollevaar,51.51667,,4.13333,,2300061,15.0,1740,Boomkor03k,0.020000,9,Oosterschelde,10,,,,,,,,,,,,,,
DFS,1.0,634,1991,9,19,3,Schollevaar,51.51667,,4.03333,,2300062,15.0,1680,Boomkor03k,0.020000,15,Oosterschelde,10,Tong,31,30,0.8571428571,0.1428571429,0,0,0,0,0,0,0,0,31
DFS,1.0,403,1992,9,21,3,Isis,52.5,,4.56667,,2100001,15.0,926,Boomkor06k,0.020000,5,NoordHolland,22,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,403,1992,9,21,3,Isis,52.51667,,4.53333,,2100002,15.0,926,Boomkor06k,0.020000,15,NoordHolland,22,Tong,12,6,6,0,0,0,0,0,0,0,0,0,12
DFS,1.0,403,1992,9,21,3,Isis,52.61667,,4.6,,2100003,15.0,926,Boomkor06k,0.020000,5,NoordHolland,22,Tong,6,5,1,0,0,0,0,0,0,0,0,0,6
DFS,1.0,403,1992,9,21,3,Isis,52.61667,,4.61667,,2100004,15.0,926,Boomkor06k,0.020000,16,NoordHolland,22,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,403,1992,9,21,3,Isis,52.75,,4.58333,,2100005,15.0,926,Boomkor06k,0.020000,16,NoordHolland,22,Tong,30,1,28,0,1,0,0,0,0,0,0,0,30
DFS,1.0,403,1992,9,21,3,Isis,52.75,,4.65,,2100006,15.0,926,Boomkor06k,0.020000,5,NoordHolland,22,Tong,8,6,2,0,0,0,0,0,0,0,0,0,8
DFS,1.0,403,1992,9,21,3,Isis,52.85,,4.68333,,2100007,15.0,926,Boomkor06k,0.020000,5,NoordHolland,22,Tong,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,403,1992,9,21,3,Isis,52.86667,,4.61667,,2100008,15.0,926,Boomkor06k,0.020000,11,NoordHolland,22,Tong,16,16,0,0,0,0,0,0,0,0,0,0,16
DFS,1.0,403,1992,9,21,3,Isis,52.93333,,4.56667,,2100009,15.0,926,Boomkor06k,0.020000,22,NoordHolland,22,Tong,136,8,128,0,0,0,0,0,0,0,0,0,136
DFS,1.0,404,1992,9,22,3,Isis,53.01667,,4.65,,2100010,15.0,926,Boomkor06k,0.020000,7,WaddenkustNL,23,Tong,16,11.25,4.75,0,0,0,0,0,0,0,0,0,16
DFS,1.0,404,1992,9,22,3,Isis,53.1,,4.73333,,2100011,15.0,926,Boomkor06k,0.020000,5,WaddenkustNL,23,Tong,8,6.25,1.75,0,0,0,0,0,0,0,0,0,8
DFS,1.0,404,1992,9,22,3,Isis,53.31667,,4.78333,,2100012,15.0,926,Boomkor06k,0.020000,7,WaddenkustNL,23,Tong,23,18.083333333,4.9166666667,0,0,0,0,0,0,0,0,0,23
DFS,1.0,404,1992,9,22,3,Isis,53.23333,,4.85,,2100013,15.0,926,Boomkor06k,0.020000,6,WaddenkustNL,23,Tong,44,39.916666667,4.0833333333,0,0,0,0,0,0,0,0,0,44
