Longitude,Latitude,MudPercent,SandPercent,GravelPercent,TotalD50,SandD50,GravelD50,Rock10cm,Rock50cm,Porosity,Permeability,POC,TN,SurfaceCarbon,SurfaceNitrogen,OrbitalVelMean,OrbitalVelMax,TidalVelMean,TidalVelMax
-5.5625,54.0625,79.7015609741211,19.863161087036133,0.43527722358703613,0.029529478400945663,0.10078378021717072,4.974025726318359,0,0,0.6909624934196472,5.336179520143269e-17,1.1629670858383179,0.13072676956653595,0.9524111747741699,0.10705859959125519,0.007032016292214394,0.12727423012256622,11.004849433898926,31.119558334350586
-5.4375,54.0625,79.59320831298828,19.673492431640625,0.7332987189292908,0.13977539539337158,0.08683127164840698,3.5919971466064453,0,0,0.43359747529029846,6.968877514987315e-14,1.114492654800415,0.1265925168991089,1.672816276550293,0.1900111436843872,0.0034918030723929405,0.07663029432296753,11.881058692932129,37.0583381652832
-5.3125,54.0625,99.28882598876953,0.7105571627616882,6.153280264697969e-4,0.18401594460010529,0.24081701040267944,4.0564866065979,0,0,0.4115803837776184,2.4791787004395383e-13,1.1615656614303589,0.14275074005126953,1.8112432956695557,0.22259293496608734,0.002264099195599556,0.05513647943735123,13.78136157989502,40.97954559326172
-5.1875,54.0625,92.57231903076172,7.266269683837891,0.16141071915626526,0.2282564789056778,0.11222507804632187,4.520976543426514,0,0,0.39909064769744873,6.700738596800149e-13,0.8193554282188416,0.09612015634775162,1.304749608039856,0.15306267142295837,0.00481247017160058,0.09706370532512665,15.603946685791016,42.91212844848633
-5.0625,54.0625,52.99909210205078,44.883705139160156,2.117204189300537,0.25528571009635925,0.16819003224372864,5.408017635345459,0,0,0.3939369320869446,1.1231229704936063e-12,0.6068820953369141,0.07038629800081253,0.9746934175491333,0.1130451112985611,0.006258815992623568,0.11722733080387115,19.819772720336914,44.06018829345703
-4.9375,54.0625,11.907510757446289,65.783416748046875,22.309070587158203,0.2901621460914612,0.30707988142967224,6.525671005249023,0,0,0.388971745967865,2.02808906821228e-12,0.6279025673866272,0.0734359472990036,1.016715407371521,0.1189093142747879,0.013682816177606583,0.20018067955970764,30.010175704956055,75.0145034790039
-4.5625,54.0625,2.0785648822784424,38.27334213256836,59.648094177246094,0.406192421913147,0.4491484761238098,7.036921977996826,0,0,0.3796381652355194,9.578495115125651e-12,0.558510959148407,0.07336606830358505,0.9181690216064453,0.1206107884645462,0.04718402028083801,0.4357540011405945,66.54158782958984,144.62765502929688
-4.4375,54.0625,2.0500357151031494,56.37263488769531,41.57733154296875,0.4114634692668915,0.49383923411369324,6.020442485809326,0,0,0.3793661892414093,1.0165737175660272e-11,0.3741424083709717,0.055380526930093765,0.6153443455696106,0.09108322113752365,0.037887006998062134,0.3810545802116394,51.86105728149414,126.85567474365234
-4.3125,54.0625,5.747198581695557,50.706974029541016,43.54582595825195,0.416734516620636,0.4981600046157837,5.003963470458984,0,0,0.379102885723114,1.078081287436694e-11,0.20644208788871765,0.03907600790262222,0.3396751284599304,0.06429477781057358,0.03407394886016846,0.3570404648780823,45.850318908691406,114.48197937011719
-4.1875,54.0625,3.6971733570098877,70.71813201904297,25.584697723388672,0.37509825825691223,0.47975602746009827,4.247884750366211,0,0,0.38144180178642273,6.632533064432344e-12,0.10868944227695465,0.028499634936451912,0.17816147208213806,0.04671601206064224,0.0283815935254097,0.36052408814430237,39.58481979370117,97.95951080322266
