Longitude,Latitude,January,February,March,April,May,June,July,August,September,October,November,December
-3.8125,49.9375,0.5950378179550171,0.6914092898368835,0.5357323288917542,0.5841651558876038,0.624690592288971,0.5841651558876038,0.5950378179550171,0.624690592288971,0.6454474925994873,0.565385103225708,0.5841651558876038,0.6839960813522339
-3.8125,50.0625,0.5296921730041504,0.6509156227111816,0.5296921730041504,0.5467134714126587,0.559729814529419,0.6087913513183594,0.6198051571846008,0.559729814529419,0.5467134714126587,0.5296921730041504,0.5467134714126587,0.6198051571846008
-3.8125,50.1875,0,0,0,0,0,0,0,0,0,0,0,0
-3.8125,51.3125,0.142391175031662,0.142391175031662,0.142391175031662,0.142391175031662,0.142391175031662,0.142391175031662,0.142391175031662,0.142391175031662,0.142391175031662,0.142391175031662,0.142391175031662,0.142391175031662
-3.8125,51.4375,0.3199264705181122,0.3199264705181122,0.3199264705181122,0.3199264705181122,0.3199264705181122,0.3199264705181122,0.3199264705181122,0.3199264705181122,0.3199264705181122,0.3199264705181122,0.3199264705181122,0.3857400417327881
-3.8125,53.4375,0.7323240041732788,0.8093339204788208,0.6724273562431335,0.8181757926940918,0.88206547498703,0.75628262758255,0.7323240041732788,0.7922205924987793,0.7872291803359985,0.8521171808242798,0.7872291803359985,0.8521171808242798
-3.8125,53.5625,0.5583130121231079,0.6134049892425537,0.5583130121231079,0.5488861799240112,0.686860978603363,0.628585934638977,0.5840226411819458,0.635441780090332,0.6551524996757507,0.6097322106361389,0.6020193099975586,0.738280177116394
-3.8125,53.6875,0.5093365907669067,0.5343040823936462,0.5093365907669067,0.5004975199699402,0.5816562175750732,0.525407612323761,0.5093365907669067,0.5334431529045105,0.5752278566360474,0.5334431529045105,0.5503177046775818,0.6298693418502808
-3.8125,53.8125,0.45818597078323364,0.5596343874931335,0.4847332239151001,0.47145959734916687,0.5643749237060547,0.5263239145278931,0.4847332239151001,0.537827730178833,0.6086203455924988,0.5643749237060547,0.553756058216095,0.644016683101654
-3.8125,53.9375,0.6003525853157043,0.7202494144439697,0.6871744394302368,0.6177169680595398,0.802936851978302,0.7074328660964966,0.6871744394302368,0.7161150574684143,0.737338125705719,0.7161150574684143,0.737338125705719,0.860818088054657
-3.8125,54.0625,0.3003987669944763,0.3250522315502167,0.271636426448822,0.2783476412296295,0.271636426448822,0.12974219024181366,0.21411174535751343,0.271636426448822,0.456674188375473,0.3003987669944763,0.36751091480255127,0.5304975509643555
-3.8125,54.1875,0.39113280177116394,0.45401355624198914,0.279052197933197,0.3204343616962433,0.42217835783958435,0.15296190977096558,0.139959916472435,0.28711992502212524,0.5437309145927429,0.5302250981330872,0.5158188343048096,0.7733302712440491
-3.8125,54.3125,0.5034335255622864,0.5927250981330872,0.4548829197883606,0.5370502471923828,0.5689306259155273,0.40405482053756714,0.4552099108695984,0.5037605166435242,0.6693698763847351,0.6005347371101379,0.636712372303009,0.696000874042511
-3.8125,54.4375,0.46922174096107483,0.6382201910018921,0.43696707487106323,0.40880414843559265,0.6073359251022339,0.46093127131462097,0.5028521418571472,0.4937566816806793,0.6703088879585266,0.6073359251022339,0.6196033954620361,0.803615391254425
-3.8125,54.5625,0.338783323764801,0.48139122128486633,0.338783323764801,0.3167528510093689,0.338783323764801,0.14601679146289825,0.19167250394821167,0.22863101959228516,0.48748892545700073,0.42139753699302673,0.5159449577331543,0.7793925404548645
-3.8125,54.6875,0.7778404355049133,0.8757913112640381,0.7229880094528198,0.7988672256469727,0.8875454068183899,0.7988672256469727,0.6955617666244507,0.8601191639900208,0.8838886022567749,0.9423978924751282,0.8272076845169067,0.914971649646759
-3.8125,57.6875,0,0,0,0,0,0,0,0,0,0,0,0
-3.8125,57.9375,0,0,0,0,0,0,0,0,0,0,0,0
-3.8125,58.6875,0.5831374526023865,0.6451982259750366,0.3224824070930481,0.4528099298477173,0.4093674421310425,0.213393434882164,0.003903983160853386,0.3224824070930481,0.30317461490631104,0.4383291006088257,0.33310168981552124,0.7569075226783752
-3.8125,58.8125,0.008977844379842281,0.1031736433506012,0.09405791759490967,0.038283202797174454,0.008977844379842281,0.008977844379842281,0.008688235655426979,0.008688235655426979,0.008977844379842281,0.008977844379842281,0.008977844379842281,0.09405791759490967
-3.8125,58.9375,0.006849619559943676,0.006849619559943676,0.006628664210438728,0.006392978597432375,0.00574484234675765,0.00502305431291461,0.004861020483076572,0.00508197583258152,0.005479695741087198,0.005965797696262598,0.006621299311518669,0.006849619559943676
-3.8125,59.0625,0.019682127982378006,0.02033819817006588,0.019026055932044983,0.019660258665680885,0.015089631080627441,0.01423673890531063,0.012465347535908222,0.011809276416897774,0.0149146793410182,0.01640177331864834,0.019660258665680885,0.02033819817006588
-3.8125,59.1875,0.047820691019296646,0.057757455855607986,0.04347335547208786,0.044922467321157455,0.04347335547208786,0.05839920789003372,0.05651536211371422,0.04129968583583832,0.056153085082769394,0.06521002948284149,0.06738369911909103,0.06738369911909103
-3.8125,59.3125,0.060657452791929245,0.08208012580871582,0.050547875463962555,0.05919717997312546,0.06402730941772461,0.07660811394453049,0.09098617732524872,0.10109575092792511,0.097501240670681,0.07076703011989594,0.08357249200344086,0.09098617732524872
-3.8125,59.4375,0.10955385118722916,0.16410061717033386,0.09022082388401031,0.09988733381032944,0.0966651663184166,0.09322818368673325,0.13533122837543488,0.15466426312923431,0.15316058695316315,0.13533122837543488,0.1198648065328598,0.16755294799804688
-3.8125,59.5625,0.0852954089641571,0.12776392698287964,0.07024327665567398,0.062215473502874374,0.0602085255086422,0.057030852884054184,0.06522589921951294,0.0602085255086422,0.08813858777284622,0.0852954089641571,0.0985078364610672,0.12543442845344543
-3.8125,59.6875,0.012043227441608906,0.039826538413763046,0.01165473647415638,0.011641786433756351,0.0101007716730237,0.00762737775221467,0.006604350637644529,0.008158315904438496,0.008430259302258492,0.012043227441608906,0.012043227441608906,0.012043227441608906
-3.8125,59.8125,0.004444744437932968,0.035135842859745026,0.004301365464925766,0.004444744437932968,0.003871229011565447,0.003555795643478632,0.003584471298381686,0.003584471298381686,0.004296586383134127,0.004444744437932968,0.0330897718667984,0.032165735960006714
-3.8125,59.9375,0.007383896037936211,0.008175027556717396,0.007383896037936211,0.0067822448909282684,0.006836940534412861,0.006217057816684246,0.006289985496550798,0.006563463248312473,0.007064838893711567,0.008477806113660336,0.008477806113660336,0.008204328827559948
-3.8125,60.0625,0.006752642337232828,0.038411278277635574,0.006534815300256014,0.006752642337232828,0.005881333723664284,0.005627201870083809,0.005445679649710655,0.006099160760641098,0.006752642337232828,0.006752642337232828,0.006752642337232828,0.006752642337232828
-3.8125,60.1875,0.00412837415933609,0.00412837415933609,0.003995201084762812,0.00412837415933609,0.003462507389485836,0.0034403118770569563,0.0035956809297204018,0.0035956809297204018,0.00412837415933609,0.00412837415933609,0.00412837415933609,0.00412837415933609
-3.8125,60.3125,0.006212855223566294,0.006212855223566294,0.006212855223566294,0.006212855223566294,0.006212855223566294,0.006212855223566294,0.006212855223566294,0.006212855223566294,0.006212855223566294,0.006212855223566294,0.006212855223566294,0.006212855223566294
-3.8125,60.4375,0.0329311266541481,0.08695415407419205,0.0329311266541481,0.0329311266541481,0.0329311266541481,0.0329311266541481,0.0329311266541481,0.0329311266541481,0.0329311266541481,0.0329311266541481,0.0329311266541481,0.0329311266541481
-3.8125,62.1875,0,0,0,0,0,0,0,0,0,0,0,0
-3.6875,45.8125,0,0,0,0,0,0,0,0,0,0,0,0
-3.6875,45.9375,0,0,0,0,0,0,0,0,0,0,0,0
-3.6875,46.0625,0.02168884500861168,0.07794459164142609,0.020940953865647316,0.020866164937615395,0.02168884500861168,0.020866164937615395,0.01944517157971859,0.020193062722682953,0.022411806508898735,0.02168884500861168,0.021638985723257065,0.14683616161346436
-3.6875,46.1875,0.0749090164899826,0.17553192377090454,0.06292357295751572,0.06811726838350296,0.07191265374422073,0.0712135061621666,0.06891629844903946,0.06891629844903946,0.07430974394083023,0.06591993570327759,0.08359846472740173,0.13166511058807373
-3.6875,46.3125,0.08813738077878952,0.1700672209262848,0.0841311365365982,0.08279572427272797,0.08813738077878952,0.08693551272153854,0.0841311365365982,0.08813738077878952,0.08693551272153854,0.08813738077878952,0.10763444006443024,0.09614987671375275
-3.6875,46.4375,0.05822281539440155,0.084817074239254,0.055158454924821854,0.060163576155900955,0.052094098180532455,0.050664063543081284,0.055158454924821854,0.05822281539440155,0.060163576155900955,0.06128717586398125,0.07282958924770355,0.06128717586398125
-3.6875,46.5625,0.025196729227900505,0.042774446308612823,0.025196729227900505,0.026036620140075684,0.02183716557919979,0.015621972270309925,0.020157383754849434,0.023516947403550148,0.027772394940257072,0.02855629287660122,0.03297971934080124,0.025196729227900505
-3.6875,46.6875,0.023772593587636948,0.038017284125089645,0.02113119512796402,0.02320029027760029,0.022451894357800484,0.015011952258646488,0.022451894357800484,0.02113119512796402,0.02320029027760029,0.023772593587636948,0.0272944588214159,0.02509329281747341
-3.6875,46.8125,0.017953159287571907,0.02719971165060997,0.016063353046774864,0.01659879833459854,0.016063353046774864,0.01171679887920618,0.016063353046774864,0.016063353046774864,0.015622397884726524,0.017008256167173386,0.02050439827144146,0.01889806240797043
-3.6875,46.9375,0.014790396206080914,0.022408006712794304,0.01323351263999939,0.013674629852175713,0.011676629073917866,0.006435120012611151,0.011676629073917866,0.011676629073917866,0.012870240025222301,0.014011954888701439,0.016892189159989357,0.015568838454782963
-3.6875,47.0625,0.011740792542696,0.017787741497159004,0.010504919104278088,0.010855083353817463,0.008651110343635082,0.004469740204513073,0.008651110343635082,0.006797300651669502,0.010216549038887024,0.00988698285073042,0.014686289243400097,0.012358728796243668
-3.6875,47.1875,0.010756111703813076,0.02480948343873024,0.008067083545029163,0.01204086933284998,0.005378055851906538,0.002778662135824561,0.002689027925953269,0.005378055851906538,0.01204086933284998,0.011652454733848572,0.015745751559734344,0.012548796832561493
-3.6875,47.3125,0.017090288922190666,0.033788200467824936,0.008545144461095333,0.015137113630771637,0.007324409671127796,0.0037842784076929092,0.002441470045596361,0.006103674881160259,0.015137113630771637,0.01586955413222313,0.02144424431025982,0.017090288922190666
-3.6875,47.4375,0.019544662907719612,0.03894972428679466,0.010423820465803146,0.020196152850985527,0.013029775582253933,0.0053856405429542065,0.00390893267467618,0.0065148877911269665,0.01750333234667778,0.01563573069870472,0.024235382676124573,0.054759278893470764
-3.6875,47.5625,0.05029956251382828,0.16819660365581512,0.030953576788306236,0.05197621136903763,0.02321518212556839,0.015992680564522743,0.011607591062784195,0,0.035983532667160034,0.034822773188352585,0.07596523314714432,0.10497873276472092
-3.6875,47.6875,0.15194372832775116,0.29944801330566406,0.12661977112293243,0.18317660689353943,0.1350611001253128,0.06105887144804001,0.04220659285783768,0.025323955342173576,0.18317660689353943,0.16038505733013153,0.22679008543491364,0.27046915888786316
-3.6875,48.8125,0.5560009479522705,0.6637101769447327,0.5099573135375977,0.5498617887496948,0.5790227651596069,0.597440242767334,0.5560009479522705,0.5329791307449341,0.597440242767334,0.5560009479522705,0.5498617887496948,0.6020445823669434
-3.6875,48.9375,0.41331273317337036,0.4256340563297272,0.38867008686065674,0.41290202736854553,0.40099141001701355,0.38743793964385986,0.40099141001701355,0.38867008686065674,0.41290202736854553,0.41331273317337036,0.4256340563297272,0.40099141001701355
-3.6875,49.0625,0.39628133177757263,0.4353700280189514,0.4097934663295746,0.43636736273765564,0.4097934663295746,0.3944797217845917,0.39628133177757263,0.4097934663295746,0.43636736273765564,0.4097934663295746,0.45032989978790283,0.4097934663295746
-3.6875,49.1875,0.41407784819602966,0.4727902412414551,0.3830599784851074,0.427001953125,0.429586797952652,0.427001953125,0.429586797952652,0.41407784819602966,0.427001953125,0.39856892824172974,0.427001953125,0.429586797952652
-3.6875,49.3125,0.41344717144966125,0.49404484033584595,0.3789932131767273,0.40885332226753235,0.41344717144966125,0.44445574283599854,0.41344717144966125,0.39622020721435547,0.40885332226753235,0.41344717144966125,0.40885332226753235,0.4479011595249176
-3.6875,49.4375,0.44751498103141785,0.5157017707824707,0.46921077370643616,0.46125563979148865,0.49090659618377686,0.46125563979148865,0.46921077370643616,0.49090659618377686,0.48367464542388916,0.44751498103141785,0.46125563979148865,0.5342981815338135
-3.6875,49.5625,0.4290255010128021,0.5228155255317688,0.4069572389125824,0.44300204515457153,0.4731619656085968,0.44300204515457153,0.45109373331069946,0.4731619656085968,0.48860976099967957,0.4069572389125824,0.44300204515457153,0.5172984600067139
-3.6875,49.6875,0.49698179960250854,0.6273386478424072,0.4735844135284424,0.5133599638938904,0.5437765717506409,0.5375372767448425,0.5203791856765747,0.49698179960250854,0.5375372767448425,0.5437765717506409,0.5375372767448425,0.567173957824707
-3.6875,49.8125,0.4494999349117279,0.6137938499450684,0.4494999349117279,0.4643959105014801,0.4494999349117279,0.5187224745750427,0.5020740032196045,0.4494999349117279,0.4915591776371002,0.4494999349117279,0.4643959105014801,0.5283610224723816
-3.6875,49.9375,0.602729082107544,0.7004030346870422,0.5426220893859863,0.5917094945907593,0.6928896307945251,0.5917094945907593,0.602729082107544,0.6327826380729675,0.6538200974464417,0.5726755857467651,0.5917094945907593,0.6928896307945251
-3.6875,50.0625,0.5870816111564636,0.6473118662834167,0.5308667421340942,0.5767755508422852,0.6714040040969849,0.6058199405670166,0.6151890754699707,0.6151890754699707,0.6348642706871033,0.5589742064476013,0.5767755508422852,0.6714040040969849
-3.6875,50.1875,0,0,0,0,0,0,0,0,0,0,0,0
-3.6875,51.3125,0.13246406614780426,0.13246406614780426,0.18843412399291992,0.13246406614780426,0.13246406614780426,0.13246406614780426,0.13246406614780426,0.13246406614780426,0.16138193011283875,0.13246406614780426,0.13246406614780426,0.21641916036605835
-3.6875,53.4375,0.687018632888794,0.7927938103675842,0.6574015617370605,0.7403293251991272,0.8351039290428162,0.7403293251991272,0.6574015617370605,0.7758697867393494,0.7709336280822754,0.8647209405899048,0.8015379309654236,0.8647209405899048
-3.6875,53.5625,0.599706768989563,0.6572022438049316,0.6265379786491394,0.6175942420959473,0.7338628768920898,0.6730454564094543,0.6265379786491394,0.680200457572937,0.6730454564094543,0.6533691883087158,0.6453198194503784,0.7875253558158875
-3.6875,53.6875,0.5284330248832703,0.6413046717643738,0.5284330248832703,0.5731821656227112,0.612337589263916,0.5731821656227112,0.584369421005249,0.612337589263916,0.6598834991455078,0.584369421005249,0.6020826101303101,0.7242103219032288
-3.6875,53.8125,0.5310877561569214,0.6828133463859558,0.5009578466415405,0.48488855361938477,0.6516073346138,0.5782912373542786,0.5310877561569214,0.6214774250984192,0.7028281688690186,0.6214774250984192,0.6094254851341248,0.8022568821907043
-3.6875,53.9375,0.674634575843811,0.7699692249298096,0.7039682865142822,0.663878858089447,0.8506370186805725,0.7548134326934814,0.674634575843811,0.7626357674598694,0.7548134326934814,0.7626357674598694,0.7548134326934814,0.8799707293510437
-3.6875,54.0625,0.5725867748260498,0.7259770631790161,0.6625329256057739,0.6280535459518433,0.7524790167808533,0.6977618336677551,0.6752533912658691,0.6625329256057739,0.7907061576843262,0.7299925088882446,0.7209978699684143,0.864911675453186
-3.6875,54.1875,0.5622544884681702,0.6243470311164856,0.4671521782875061,0.530132532119751,0.5589107275009155,0.4108744263648987,0.4129135012626648,0.46380841732025146,0.6844515204429626,0.6267706155776978,0.5985267758369446,0.7794553637504578
-3.6875,54.3125,0.7495499849319458,0.8192095160484314,0.6360398530960083,0.7413346767425537,0.8459377884864807,0.700380802154541,0.7174206972122192,0.734542965888977,0.8387496471405029,0.8534412980079651,0.9029643535614014,0.9209727644920349
-3.6875,54.4375,0.6612926721572876,0.8325909376144409,0.6330674886703491,0.6989606022834778,0.803429365158081,0.6656273007392883,0.6592762470245361,0.7389132380485535,0.8437515497207642,0.8639126420021057,0.8437515497207642,0.9546375274658203
-3.6875,54.6875,0.9152034521102905,0.9152034521102905,0.9152034521102905,0.9152034521102905,0.9152034521102905,0.9152034521102905,0.9152034521102905,0.9152034521102905,0.9152034521102905,0.9152034521102905,0.9152034521102905,0.9288803339004517
-3.6875,57.6875,0,0,0,0,0,0,0,0,0,0,0,0
-3.6875,57.8125,0.22809873521327972,0.4125838577747345,0.33038753271102905,0.16217929124832153,0.17695434391498566,0.09171368181705475,0.09171368181705475,0.1258099526166916,0.09171368181705475,0.31333938241004944,0.23264490067958832,0.5179169774055481
-3.6875,57.9375,0.14606739580631256,0.31939753890037537,0.19509007036685944,0.044820599257946014,0.05549331381917,0.035216186195611954,0.029432883486151695,0.07690645009279251,0.044820599257946014,0.21805229783058167,0.24744760990142822,0.6117827296257019
-3.6875,58.6875,0.7147324085235596,0.732664942741394,0.7411592602729797,0.6019778251647949,0.5033175945281982,0.4381313621997833,0.3711833357810974,0.4504638910293579,0.465439110994339,0.5297444462776184,0.65659332275390625,0.7675861120223999
-3.6875,58.8125,0.003584912046790123,0.07089058309793472,0.12516935169696808,0.003584912046790123,0.003584912046790123,0.003584912046790123,0.003584912046790123,0.003584912046790123,0.003584912046790123,0.003584912046790123,0.0349942222237587,0.033981021493673325
-3.6875,58.9375,0.030765460804104805,0.030765460804104805,0.030765460804104805,0.030765460804104805,0.029773026704788208,0.024612369015812874,0.02282598800957203,0.023818422108888626,0.025637883692979813,0.026795724406838417,0.030765460804104805,0.030765460804104805
-3.6875,59.0625,0.029020274057984352,0.05991937592625618,0.029020274057984352,0.029020274057984352,0.02340344712138176,0.02128153294324875,0.02059503272175789,0.02059503272175789,0.02708558924496174,0.028084134683012962,0.029020274057984352,0.029020274057984352
-3.6875,59.1875,0.03499457985162735,0.03499457985162735,0.03499457985162735,0.03499457985162735,0.03499457985162735,0.03499457985162735,0.029350291937589645,0.025963719934225082,0.031495120376348495,0.03499457985162735,0.03499457985162735,0.03499457985162735
-3.6875,59.3125,0.08802935481071472,0.09746106714010239,0.08476901054382324,0.07411853969097137,0.08476901054382324,0.09096366167068481,0.09781039506196976,0.0912896990776062,0.09770171344280243,0.09455004334449768,0.10107073932886124,0.10107073932886124
-3.6875,59.4375,0.1252521276473999,0.16786609590053558,0.10547547787427902,0.10899132490158081,0.10547547787427902,0.10217936336994171,0.15821321308612823,0.16480542719364166,0.15667502582073212,0.16480542719364166,0.12942719459533691,0.16480542719364166
-3.6875,59.5625,0.07319030165672302,0.08414874225854874,0.07600531727075577,0.08144766837358475,0.07037529349327087,0.06690344214439392,0.07882032543420792,0.07037529349327087,0.07562997937202454,0.07882032543420792,0.08726535737514496,0.08445034921169281
-3.6875,59.6875,0.025227928534150124,0.20148006081581116,0.09758950769901276,0.025227928534150124,0.025227928534150124,0.025227928534150124,0.024414123967289925,0.023600321263074875,0.025227928534150124,0.06864487379789352,0.040182653814554214,0.1265341341495514
-3.6875,59.8125,0.005214804783463478,0.15377838909626007,0.11256397515535355,0.005214804783463478,0.005046585109084845,0.004693324211984873,0.005214804783463478,0.004878365900367498,0.005214804783463478,0.005214804783463478,0.03294667229056358,0.08572667837142944
-3.6875,59.9375,0.004334336146712303,0.0306156724691391,0.004194519016891718,0.004334336146712303,0.003775067161768675,0.003756424644961953,0.003495432436466217,0.003495432436466217,0.004045380279421806,0.004334336146712303,0.028863582760095596,0.028072316199541092
-3.6875,60.0625,0.005218880716711283,0.03234226256608963,0.0050505297258496284,0.005218880716711283,0.004377125762403011,0.0043490673415362835,0.004208774771541357,0.004545476753264666,0.005218880716711283,0.005218880716711283,0.005218880716711283,0.005218880716711283
-3.6875,60.1875,0.0035385293886065483,0.03613198176026344,0.0035385293886065483,0.0035385293886065483,0.003081945003941655,0.002948774490505457,0.003081945003941655,0.003081945003941655,0.0035385293886065483,0.0035385293886065483,0.0035385293886065483,0.03297777473926544
-3.6875,60.3125,0.002809082856401801,0.002809082856401801,0.002809082856401801,0.002809082856401801,0.002809082856401801,0.002809082856401801,0.002718467265367508,0.002718467265367508,0.002809082856401801,0.002809082856401801,0.002809082856401801,0.002809082856401801
-3.6875,60.4375,0.027034468948841095,0.027034468948841095,0.027034468948841095,0.027034468948841095,0.027034468948841095,0.027034468948841095,0.027034468948841095,0.027034468948841095,0.027034468948841095,0.027034468948841095,0.027034468948841095,0.027034468948841095
-3.6875,62.1875,0,0,0,0,0,0,0,0,0,0,0,0
-3.5625,45.8125,0,0,0,0,0,0,0,0,0,0,0,0
-3.5625,45.9375,0,0.012432057410478592,0,0,0,0,0,0,0,0,0,0.01122895535081625
-3.5625,46.0625,0.0074884952045977116,0.020727084949612617,0.005990796256810427,0.005416678264737129,0.0029953981284052134,0.0015476223779842257,0.002246548654511571,0.0029953981284052134,0.008511923253536224,0.005990796256810427,0.015476224012672901,0.011232743039727211
-3.5625,46.1875,0.03671091049909592,0.05561841279268265,0.03477875888347626,0.03593805059790611,0.0328466035425663,0.02994837611913681,0.03477875888347626,0.0328466035425663,0.03793460875749588,0.03477875888347626,0.04592084139585495,0.038643065840005875
-3.5625,46.3125,0.06270714849233627,0.11815891414880753,0.05330107733607292,0.0583176463842392,0.05330107733607292,0.05507778003811836,0.056436434388160706,0.056436434388160706,0.0583176463842392,0.05957179144024849,0.0680372565984726,0.05957179144024849
-3.5625,46.4375,0.038741979748010635,0.05897774547338486,0.036320604383945465,0.04003337770700455,0.03389923274517059,0.02251877635717392,0.036320604383945465,0.038741979748010635,0.0375312939286232,0.041163355112075806,0.04503755271434784,0.038741979748010635
-3.5625,46.5625,0.0337449312210083,0.058709289878606796,0.0337449312210083,0.03736045956611633,0.024103522300720215,0.01245348621159792,0.02892422489821911,0.03133457899093628,0.03736045956611633,0.038565635681152344,0.04234185442328453,0.03133457899093628
-3.5625,46.6875,0.021883968263864517,0.03705562651157379,0.02059667557477951,0.022613434121012688,0.019309382885694504,0.01330201979726553,0.021883968263864517,0.019309382885694504,0.021283231675624847,0.021883968263864517,0.02660403959453106,0.02445855177938938
-3.5625,46.8125,0.010458205826580524,0.015844576060771942,0.00935734249651432,0.00966925360262394,0.008806910365819931,0.00625657569617033,0.00935734249651432,0.008806910365819931,0.009100474417209625,0.009907773695886135,0.011944372206926346,0.011008637957274914
-3.5625,46.9375,0.011026201769709587,0.017633171752095222,0.009801068343222141,0.010760756209492683,0.00735080149024725,0.003797914134338498,0.008575934916734695,0.007963367737829685,0.010127770714461803,0.009188502095639706,0.012659713625907898,0.010413635522127151
-3.5625,47.0625,0.01223866455256939,0.028229061514139175,0.008159109391272068,0.01475438941270113,0.007139220833778381,0.004215539898723364,0.008159109391272068,0.009178997948765755,0.013700504787266254,0.013258553110063076,0.01791604422032833,0.01529833022505045
-3.5625,47.1875,0.013095813803374767,0.04027482494711876,0.008730542846024036,0.018043121322989464,0.007275452371686697,0.004510780330747366,0.0014550904743373394,0.007275452371686697,0.018043121322989464,0.014550904743373394,0.024057496339082718,0.020371265709400177
-3.5625,47.3125,0.016463682055473328,0.07594853639602661,0.01371973566710949,0.028354119509458542,0.008231841027736664,0.008506235666573048,0.002743947086855769,0.002743947086855769,0.028354119509458542,0.019207630306482315,0.045366592705249786,0.05936741456389427
-3.5625,47.4375,0.02320569008588791,0.12332166731357574,0.018564552068710327,0.033570896834135056,0.009282276034355164,0.009591685608029366,0.004641138017177582,0,0.033570896834135056,0.03248796612024307,0.07673348486423492,0.0510525181889534
-3.5625,47.5625,0.02279493771493435,0.1451142132282257,0,0,0.005698734428733587,0.005888692568987608,0,0,0.023554770275950432,0.017096204683184624,0.08244169503450394,0.05698734521865845
-3.5625,47.6875,0,0,0,0,0,0,0,0,0,0,0,0
-3.5625,48.9375,0.3838098347187042,0.3838098347187042,0.3838098347187042,0.3838098347187042,0.36193108558654785,0.3838098347187042,0.37287044525146484,0.37287044525146484,0.3838098347187042,0.3838098347187042,0.3838098347187042,0.3838098347187042
-3.5625,49.0625,0.39099356532096863,0.4154233932495117,0.3787786364555359,0.4028013050556183,0.39099356532096863,0.3775571584701538,0.3787786364555359,0.3787786364555359,0.4028013050556183,0.40320849418640137,0.4154233932495117,0.39099356532096863
-3.5625,49.1875,0.43120646476745605,0.45796483755111694,0.371267706155777,0.42920851707458496,0.43120646476745605,0.42920851707458496,0.43120646476745605,0.4162217676639557,0.4137243330478668,0.43120646476745605,0.42920851707458496,0.43120646476745605
-3.5625,49.3125,0.41035357117652893,0.48877519369125366,0.3611937165260315,0.38959717750549316,0.4431267976760864,0.4234628677368164,0.393966943025589,0.37758034467697144,0.38959717750549316,0.393966943025589,0.4065300226211548,0.4267401695251465
-3.5625,49.4375,0.5219505429267883,0.6525527834892273,0.49850907921791077,0.4899139106273651,0.5688334107398987,0.4899139106273651,0.49850907921791077,0.5219505429267883,0.538359522819519,0.5219505429267883,0.4899139106273651,0.5688334107398987
-3.5625,49.5625,0.4223234951496124,0.5311216711997986,0.40279561281204224,0.41581422090530396,0.4613792598247528,0.4763506352901459,0.4223234951496124,0.4223234951496124,0.45617184042930603,0.4223234951496124,0.4359930157661438,0.4613792598247528
-3.5625,49.6875,0.45358502864837646,0.5997503399848938,0.45358502864837646,0.4454294443130493,0.5203126668930054,0.46841341257095337,0.47582757472991943,0.47582757472991943,0.49139735102653503,0.47582757472991943,0.46841341257095337,0.5203126668930054
-3.5625,49.8125,0.5707026124000549,0.688502311706543,0.5191652178764343,0.5629719495773315,0.6222399473190308,0.6162272691726685,0.5707026124000549,0.5449339151382446,0.589599609375,0.5964712500572205,0.589599609375,0.6222399473190308
-3.5625,49.9375,0.626678466796875,0.7921863198280334,0.5969719290733337,0.6474730372428894,0.6860915422439575,0.6781697869300842,0.6563850045204163,0.626678466796875,0.6781697869300842,0.6860915422439575,0.6167762875556946,0.7157980799674988
-3.5625,50.0625,0.6070970296859741,0.8010869026184082,0.6070970296859741,0.5962729454040527,0.6956576108932495,0.6877855658531189,0.6366171836853027,0.6366171836853027,0.6572813391685486,0.5775768160820007,0.6267771124839783,0.6956576108932495
-3.5625,50.1875,0.6008120179176331,0.6841490864753723,0.5101930499076843,0.6189358234405518,0.6461215019226074,0.6189358234405518,0.6461215019226074,0.5781572461128235,0.5955259203910828,0.5781572461128235,0.6189358234405518,0.6234667301177979
-3.5625,51.3125,0.2534008026123047,0.33339357376098633,0.3256523311138153,0.30317407846450806,0.2534008026123047,0.2534008026123047,0.2534008026123047,0.2534008026123047,0.30317407846450806,0.30156847834587097,0.2534008026123047,0.3256523311138153
-3.5625,53.4375,0.6902316808700562,0.7921180725097656,0.5855410695075989,0.685869574546814,0.8210949301719666,0.6588245034217834,0.6378863453865051,0.6902316808700562,0.794049859046936,0.7949222326278687,0.739959716796875,0.8268660306930542
-3.5625,53.5625,0.6555800437927246,0.7840074896812439,0.627486526966095,0.7342418432235718,0.796047568321228,0.705211877822876,0.6836735606193542,0.7679540514945984,0.7632718086242676,0.796047568321228,0.7632718086242676,0.8241410255432129
-3.5625,53.6875,0.5559083223342896,0.7028519511222839,0.5273359417915344,0.5720993280410767,0.6987701654434204,0.6016241312026978,0.6130530834197998,0.6701977849006653,0.6901984810829163,0.6130530834197998,0.6016241312026978,0.7559149265289307
-3.5625,53.8125,0.8542202711105347,0.8921636939048767,0.781782865524292,0.8493911027908325,0.9266576766967773,0.8493911027908325,0.805928647518158,0.8783661127090454,0.8992924690246582,0.9508035182952881,0.8992924690246582,0.9266576766967773
-3.5625,53.9375,0.8472360372543335,0.9033533930778503,0.8035892248153687,0.8646947741508484,0.9563531279563904,0.8646947741508484,0.8254126310348511,0.8908829092979431,0.8872456550598145,0.934529721736908,0.8872456550598145,0.934529721736908
-3.5625,54.0625,0.70789337158203125,0.8082070350646973,0.6039539575576782,0.7135891318321228,0.82676762342453,0.7493904829025269,0.6929585337638855,0.8440908789634705,0.856794536113739,0.8440908789634705,0.8030925393104553,0.9307070374488831
